매물ID,거래유형,방종류,룸타입,제목,설명,보증금(만원),월세(만원),관리비(만원),전용면적(m²),층수,총층수,욕실수,방향,입주가능일,승강기,주차여부,주소(법정동),지번주소,위도,경도,옵션,상태,조회수,등록일,수정일,건물유형,역까지_도보거리_m,역까지_도보시간_분,매물부터_동입1출_시간_분,매물부터_충무로6출_시간_분,가장가까운역
44222236,전세,오피스텔,분리형원룸,"신축,전세대출,보증보험가능,풀옵션,자주식주차, 트리플역세권","- 프리미엄급 대단지 오피스텔
- 전세자금대출 가능
- 반환 보증보험 가능
- 풀옵션 (에어컨, 냉장고, 기능성오븐, 인덕션)
- 고급스럽고 쾌적한 내부구조로 고객 선호 타입
- 지하철 2호선 신설동역 1분 거리 / 1호선 / 우이 신설노선 인접
- 자주식 지하주차장",36000,0,20,35.54,12,18,1,NE,즉시 입주 가능,TRUE,주차 가능,서울특별시 동대문구 신설동,동대문구 신설동 96-48,37.573887,127.026126,"에어컨, 냉장고, 인덕션, 옷장, 신발장, 싱크대",open,0,2024.12.2,2025/03/20 12:35,오피스텔,,14,22,26,동묘앞역
44222347,전세,오피스텔,분리형원룸,풀옵션 1.5룸 수납공간 많음 보증보험 전세대출가능,"★ 매물명: 다베로 
★ 위치: 황학사거리 
★ 면적: 전용 약 9평
★ 주차: 기계식 주차 (산타페 주차가능)
★ 엘리베이터 : 2대 
★ 구조: 복층형 원룸
★ 관리비: 수도, 전기, 공용관리비, 3개월 평균12만원이며 가스비 별도
★ 입주: 협의",33000,0,12,29.64,4,11,1,SW,즉시 입주 가능,TRUE,주차 가능,서울특별시 중구 황학동,중구 황학동 970,37.56745484,127.0226397,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,211105,2025/03/25 12:10,오피스텔,,16,21,18,동묘앞역
44222361,월세,오피스텔,분리형원룸,"신축풀옵션 1.5룸 침대 쇼파 TV , TV장, 의자",단기 임댁시 보증금 1000만원까지 가능하며 기본생활에 필요한 침대 쇼파 TV 의자등 추가 옵션 있어요,5000,250,25,39.69,9,16,1,W,즉시 입주 가능,TRUE,주차 가능,서울특별시 중구 을지로5가,중구 을지로5가 99,37.56648291,127.0027218,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 침대, 옷장, 신발장, 싱크대",open,0,20240229,2025/03/20 12:42,오피스텔,638,9,16,13,동대문역사문화공원역
44222616,월세,원룸,분리형원룸,나만의 단독공간을 원하시는 분 고려대 안암역 신축풀옵션,"* 고려대 안암역 도보 2분 거리에 위치한 신축 주방분리형 1.5룸입니다

* 의대, 이공대, 문과대 모든 학생에게 인기 좋은 위치입니다

* 나만의 단독 공간을 원하시는 분께 완전 추천드립니다

* 2명도 거주가능

* 두 말 필요없어요. 직접보시고 결정하세요

* 사이즈 최고로 넓어 답답하지않아요

* 책임보험 가입으로 안전한 거래!!",5000,80,15,32,옥탑방,6,1,E,즉시 입주 가능,TRUE,주차 불가능,서울시 성북구 안암동5가,성북구 안암동5가 147-4,37.58760224,127.0288605,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 책상, 책장, 침대, 옷장, 신발장, 싱크대",open,0,20040129,2025/03/20 12:59,근린생활시설,,3,30,24,안암역
44222742,월세,원룸,분리형원룸,샷시등 수리되어 깔끔하고 넓은 분리형 원룸입니다.,"계단2개 정도 내려갑니다.
방이 아주 큽니다.
이사날짜는 빨리도 되고 서로 협의 가능합니다.
옵션으로 에어컨.가스랜지 있어요.
수유역 5분거리 이고 버스는 2분거리에 있습니다.
맞은편에 수유시장 있어서 장보기도 좋아요.",300,30,0,20,반지하,4,1,S,즉시 입주 가능,FALSE,주차 불가능,서울시 강북구 미아동,강북구 미아동 159-30,37.63414391,127.0248887,"에어컨, 가스레인지",open,0,1994.12.02,2025/03/20 13:07,단독주택,606,9,33,30,수유역
44222744,월세,원룸,분리형원룸,이수역 사당역 양쪽 도보 5분거리 큰도로 앞 큰창문,"?????????? 매물 정보 ??????????

??직접 방문하여 촬영한 100% 실매물

?? 즉시 입주가능!

?? 원하시는 날짜, 일정 모두 맞춰 중개 진행 해드리겠습니다!

?? 가성비 좋은 깔끔한 원룸입니다!

?? 초역세권 가성비 원룸, 역세권 원룸, 채광좋은 원룸 매물입니다!

?? 주변 생활인프라 잘갖춰져 있습니다!

?? 철저한 권리분석으로 절대 사고 없는 곳만 중개할 것을 약속드립니다!

?? 광고에 못올린 방도 다량 보유중입니다. 

?? 해당 물건 이 외 물건도 엄청 많이 보유 중이니 안심하시고 믿고 말씀주세요! (실제로 좋은 방은 광고로 오픈하기 않기에 꼭 미리 말씀주세요!)

?? 주변에 은행,시장,편의점,약국,병원,대형마트,세탁소,셀프빨래방 등 편의시설이 있습니다.

?? 대로변과 가까운 역세권입니다. 지하철과 버스로 어디든 이동하시기 불편함이 없습니다.

?? 대로변이라 치안에 안전하고 근방에 파출소 및 소방서가 위치하고 있습니다.

?? 해당 매물 전입신고. 확정일자 가능하여 안전한 집입니다.

?? 융자금 : 시세 대비 30% 미만 (방문시 건축물 대장 및 등기부등본 발행하여 철저한 권리분석 해드립니다.)

?? 건물의 총 주차대수 0대 (현재 주차 불가) 

?? 관리비 세부내역

☞ 총관리비: 5만원 (일반관리비 포함)   
☞ 전기 / 가스 ,인터넷, 수도별도

카taik   : missoo24

대표 : ☎ 010-4279-2459",1000,45,5,20,3,3,1,E,즉시 입주 가능,FALSE,주차 불가능,서울시 동작구 사당동,동작구 사당동 1029-37,37.48052779,126.9806809,"에어컨, 냉장고, 세탁기, 싱크대",open,0,1977.1.12,2025/03/20 13:07,단독주택,603,9,35,32,사당역
44222770,전세,원룸,분리형원룸,깔끔한 분리형 원룸,"롯데백화점 후문 도보5분거리
깔끔한 관리잘된 분리형 원룸
가성비 좋음
주위에 편의시설이 있어 편리함",4000,0,0,26.44,반지하,2,1,SE,즉시 입주 가능,FALSE,주차 불가능,서울시 강북구 미아동,강북구 미아동 82-16,37.61398513,127.0345711,,open,0,1991.5.17,2025/03/20 13:09,단독주택,556,9,28,25,미아사거리역
44222896,월세,오피스텔,투룸,투룸 자주식주차100 풀옵션 쌍문역 7분거리 고층입니다,"?? 신축급 2룸 3베이 설계로 깔끔한 투룸 풀옵션입니다

?? 전세의 경우 은행상품 보증보험 100프로 됩니다

?? 전망과 채광은 호실별로 다릅니다

?? 쌍문역 7분거리 창동역 더블역세권 으로 서울중심지 이동 가능한 25개 버스노선으로 교통 편리합니다

?? 건물이 도로에 가까워서 안전하면서 조용하고 편리한 주거환경으로 전통시장, 할인마트, 카페, 영화관, 맛집으로 인프라가 좋습니다

?? 벚꽃길로 유명한 우이천이 2분 거리에 있어 저전거, 산책, 운동을 힐링하며 할 수 있어요

?? 지하 지상 자주식 100% 주차입니다

?? 엘리베이터 있습니다

?? 현관 CCTV와 관리로 보안이 확실해요

?? 직접 보시면 더욱 마음에 드실거에요",21600,8,8,29.89,10,12,1,E,2025. 05. 30 이후 입주 가능,TRUE,주차 가능,서울특별시 도봉구 창동,도봉구 창동 623-48,37.64434013,127.0362265,"에어컨, 냉장고, 세탁기, 인덕션, 신발장, 싱크대",open,0,20200623,2025/03/21 15:27,오피스텔,692,9,35,33,쌍문역
44222932,월세,오피스텔,투룸,은행상품 보증보험OK 투룸 자주식주차 100 풀옵션,"?? 쌍문역 7분거리 신축급 2룸 3베이 설계로 깔끔합니다 

?? 은행상품 보증보험 100프로 됩니다

?? 주변 인프라 구성 뛰어나고 조용하며 전망과 채광은 호실별로 다릅니다 

?? 쌍문역 7분거리 창동역 더블역세권 으로 서울중심지 이동 가능한 25개 버스노선으로 교통 편리합니다

?? 건물이 도로에 가까워서 안전하면서 조용하고 편리한 주거환경으로 전통시장, 할인마트, 카페, 영화관, 맛집으로 인프라가 좋습니다

?? 벚꽃길로 유명한 우이천이 10분 거리에 있어 저전거, 산책, 운동을 힐링하며 할 수 있어요

?? 지하 지상 자주식 100% 주차입니다

?? 현관 CCTV로 보안이 확실해요

?? 직접 보시면 더욱 마음에 드실거에요",21600,8,8,29.89,5,12,1,W,2025. 05. 30 이후 입주 가능,TRUE,주차 가능,서울특별시 도봉구 창동,도봉구 창동 623-48,37.64434013,127.0362265,"에어컨, 냉장고, 세탁기, 인덕션, 신발장, 싱크대",open,0,20200623,2025/03/21 15:27,오피스텔,692,9,35,33,쌍문역
44223034,월세,원룸,오픈형원룸,혜화 성대 깔끔원룸,"혜화 성균관대 깔끔한 원룸입니다.
풀옵션 원룸입니다.
보안좋고 성대 1분거리입니다
방보시려면 시간 협의 하시고
방문해 주세요.",3000,45,12,16.53,1,5,1,N,즉시 입주 가능,FALSE,주차 불가능,서울시 종로구 명륜3가,,37.58574392,126.9945514,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 침대, 옷장, 신발장, 싱크대",open,0,2010-09-10,2025/03/20 13:28,단독주택,834,11,22,19,혜화역
44223044,전세,오피스텔,복층형원룸,"버팀목, 보증보험가 불광역 4분 신축급 넓은 복층 오피스텔","- 3,6호선 불광역4분, 녹번역 7분, 신축급 넓은 복층 오피스텔 전세

- 대출가능( 안심전세 , , 버팀목, 일반 대출 모두 가능)

- 보증보험 가입 가능 

- 풀옵션: 시스템에어컨, 세탁기, 냉장고, 인덕션, 식탁, 옷장 등

- 관리비는 8만원이며 (인터넷, TV포함) 주차비 별도 3만원

- 주차는 자주식+기계식 주차장

- 입주가능일:  빠른 입주가능(협의)

- 주변 인프라가 잘 갖추어져 있어요. 

- 입주 4년차로 신축처럼 아주 깔끔함

- 복층 수납공간과, 1층 수납공간이 있어 수납공간 넉넉합니다.

궁금한 사항은 언제든지 문의 주세요",20000,0,8,21.78,6,10,1,SE,즉시 입주 가능,TRUE,주차 가능,서울특별시 은평구 녹번동,은평구 녹번동 27-7,37.6063495,126.933227,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 옷장, 신발장, 싱크대",open,0,2020.03.19,2025/03/25 15:47,오피스텔,690,9,27,24,녹번역
44223145,전세,오피스텔,투룸,"신축첫입주, 대로변, 풀옵션, 즉시입주, 투룸, 양창남향","에르모소용산 모든물건보유 빨리오실수록 좋은층좋은호수 선점에 도움이 됩니다 

효창공원역 도보 5분이내  신축 투룸 오피스텔

- 통창, 멋진뷰, 채광까지 좋은 집

- 전세대출 가능 (개인마다 상이)

- 옵션 : 냉장고, 세탁기, 건조기, 천장형에어컨, 인덕션 등

- 주차가능 (주차비 별도) 5만원

- 현재 관리비 책정 중

- 교통 
   지하철 : 효창공원앞역 (6호선, 경의중앙선) , 용산역(1호선), 삼각지역(4, 6호선) 도보이용가능
   버스 : 여의도, 공덕, 시청,종로.명동.광화문 서울역, 동작, 반포, 교대, 양재 등 편리하고 다양한 노선 이용가능

- 생활 : 인근 용문시장 상권 (식당, 카페, 편의점, 마트 등 다양)
           용산역 내 아이파크몰 (대형마트, 백화점, 영화관 등)


- 이외 다양한 물건 보유중!

※ 더프라임111호공인중개사사무소 ※
010  3337  5750",40000,0,15,36,11,16,1,E,2025. 04. 03 이후 입주 가능,TRUE,주차 가능,서울특별시 용산구 원효로2가,용산구 원효로2가 25,37.5367778,126.9635462,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 옷장, 신발장, 싱크대",open,0,20231124,2025/03/20 13:35,오피스텔,1088,16,29,26,삼각지역
44223262,월세,오피스텔,오픈형원룸,"원룸복층,전입신고O,수유역1분,엘베,풀옵션,내외부깔끔","?? 수유역 도보1분, 버스정류장 1분, 최고역세권
?? 전입가능 , 층고가 높아 안정적
?? 교통편 좋고 역세권으로 도보로 모두 가능
?? 대로변에 있어 안전하고 귀가길 걱정 노
?? 풀옵션으로 생활하기 편리
?? 책임보험 가입으로 안전거래",1000,110,10,13.19,고,15,1,SW,2025. 04. 04 이후 입주 가능,TRUE,주차 가능,서울특별시 강북구 번동,강북구 번동 446-70,37.63665147,127.0252222,"에어컨, 냉장고, 세탁기, 가스레인지, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,20230830,2025/03/20 13:42,도시형생활주택,222,3,27,24,수유역
44223333,월세,오피스텔,투룸,1.4호선초역세권.전입불가.호텔급풀옵션 .복층.남영역 2분,"***신용산큐브스테이트  물건모두보유하고 있습니다 (보증금조절가능 천만원당 5만원다운)

 >>>>용산에서 한곳에서 제일오래된 현장옆부동산입니다 


 >>>예약후  다른 오피스텔과 함께 보여드립니다 

01 0 - 3337 - 5750 으로 메모남겨주세요 

금액 이사일 성함 남겨주시면 업무 처리후 메모드리겠습니다 

**기본관리비 신축이라 미정.
**방구조 2룸 복층 화장실 1개 실제 11평보다 사용면적은 많이 넓습니다

**옵션: 스타일러, 냉장고, 건조기, 식기세척기,슈드레서.인덕션, 세탁기. 에어드레서. 큐브냉장고. 시스템장

**에어컨. 제트청소기 삼성비스포크냉장고등 완전풀옵션 남영동에서 제일 럭셔리한집

주차 : 기계식

위치 : 남영역 초역세권 이며 약국 병원 편의점 등 인프라최고  

>>>이 물건은 만나서 직접 받은 매물입니다",3000,200,0,38,15,15,1,S,즉시 입주 가능,TRUE,주차 가능,서울특별시 용산구 청파동3가,용산구 청파동3가 83-2,37.54206641,126.9703256,"에어컨, 냉장고, 세탁기, 가스레인지, 인덕션, 전자레인지, 옷장, 신발장, 싱크대",open,0,2024.08.06,2025/03/20 13:46,오피스텔,383,5,16,13,숙대입구역
44223378,월세,오피스텔,복층형원룸,"신축, 6호선도보3분복층원룸, 풀옵션, 즉시입주, 전입O","★ 파크스타 ★
- 파크스타 전문 부동산 모든물건보유중 (그외 비슷한매물도 있습니다)

- 총 60세대 

- 전 호실 10년 장기 임대주택사업자 등록된 안전한 물건

- 보증금 최우선변제권, 보증보험가입O, 전입O

- 전망, 채광, 수납 매우 우수 



- 면적 : 전용 20㎡ (약 6.5평) 1인 가구에 적합한 사이즈

- 구조 : 층고 높은 복층, 주방 겸 거실(오픈형), 화장실 1

- 옵션 : 건조기 겸용 세탁기, 냉장고, 천장형 에어컨, 전자레인지, 인덕션.롤링책상겸식탁 등

- 관리비 : 약 12만 원 (수도, 전기는 사용량에 따라 별도 부과)

- 주차 : 기계식 (주차비 3만 원 별도, SUV 가능)

- 반려동물 금지, 사업자등록 불가



- 교통 : 도보 3분 효창공원앞역 6호선, 경의중앙선
          버스 (원효로2가 정류장) 이용 시 서울역, 도심, 여의도, 공덕, 강남 등 접근성 최고

- 생활 : 주변 다양한 편의시설
           (마트, 병원, 약국, 공원, 식당, 카페, 시장 등)
          서울역 (롯데마트, 아울렛 등)
          용산역 (이마트, 아이파크몰, 영화관 등)


☎ 010-3337-5750 


▶ 더프라임111호공인중개사사무소 ◀",3000,135,12,23.08,16,17,1,E,즉시 입주 가능,TRUE,주차 가능,서울특별시 용산구 원효로2가,용산구 원효로2가 10,37.53744929,126.9646383,"에어컨, 냉장고, 세탁기, 가스레인지, 인덕션, 전자레인지, 책상, 책장, 옷장, 신발장, 싱크대",open,0,20241211,2025/03/20 13:48,오피스텔,942,14,27,24,삼각지역
44223411,전세,오피스텔,분리형원룸,1호선역세권 구조좋은넓은방과거실분리 보험대출가능 초역세권,"##초역세권:삼각지역,남영역,효창공원앞역,숙대입구역도보이용,서울역과용산역 이용편리
##다양한버스노선 시청광화문 강남과 여의도 접근용이 ,올림픽대로와강변도로이용편리
##신혼방 직장인과 학생들 선호
##허그보증보험과 대출가능",36000,0,20,42.25,7,16,1,SE,2025. 03. 29 이후 입주 가능,TRUE,주차 가능,서울특별시 용산구 문배동,용산구 문배동 10-3,37.53759003,126.97052,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,20170313,2025/03/20 13:50,오피스텔,486,7,20,17,삼각지역
44223501,월세,오피스텔,오픈형원룸,전입됨. 외국인환영.서울대병원 보령제약 현대 보증보험출퇴근,전입신고됨.신축 서울대병원 보령제약본사 현대 보증보험 위너스학원 도보 출퇴근됨 주변이 조용하여 주거용으로 최상입니다.,1000,100,9,18.2,6,8,1,S,2025. 04. 25 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 원남동,종로구 원남동 66-60,37.5749643,126.998814,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 옷장, 신발장",open,0,2023.7.13,2025/03/20 13:56,오피스텔,1281,17,25,22,동대문역
44223639,월세,오피스텔,오픈형원룸,종로5가역 하이뷰더 광장 오피스텔 신축3년차,"?? - ,2025. 3/31이후 입주가능 

??  -초역세권  준공3년차  상태최상 오피스텔 .

?? -건물내 종로5가역 엘리베이터연결.

??  -1인가구  맞춤// 최고의 입지 

?? -막힘없는 밝은오피스텔 /도서관같은 조용한 오피스텔입니다.

?? - 광장시장 100여년의 역사를 지닌 전통시장이 있어 많은 인파와 외국인 관광객들로  먹자골목 먹거리, 풍부.

?? -서울대병원 국립의료원 종묘 경복궁/ 동대문 쇼핑센타 ,청계천 산책로

?? - 직주접근으로 교통이  사통발달로 모두 연결되어 아주 편리함.

?? - 세운재정비촉진지구로 녹지 중심업무,주거 문화가 새롭게 탄생 건축중--",1000,100,10,18.97,11,16,1,N,2025. 03. 31 이후 입주 가능,TRUE,주차 가능,서울특별시 종로구 종로5가,종로구 종로5가 138-4,37.57063518,127.0011976,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 신발장, 싱크대",open,0,20221111,2025/03/20 14:04,오피스텔,999,13,18,15,종로3가역
44224033,전세,원룸,오픈형원룸,LH대출 가능 원룸전세,"혜화역 성균관대근처
원룸 전세입니다.
Lh 청년 버팀목 전세 대출 
가능합니다.
방보시려면 시간 협의 
하시고 방문해 주세요",8000,0,5,17,반지하,2,1,S,즉시 입주 가능,FALSE,주차 불가능,서울시 종로구 명륜3가,,37.58625549,126.994244,"에어컨, 냉장고, 세탁기, 인덕션, 침대, 옷장",open,0,19870710,2025/03/20 14:19,단독주택,914,12,23,20,혜화역
44224254,월세,원룸,오픈형원룸,면적 넉넉한 옥탑방. 엘리베이터O. 주차가능,"??8평 정도로 일반 원룸보다 큽니다.
??옥상 사용할 수 있어 정말 좋습니다.
??공동현관 보안, 엘리베이터 있습니다!
??주차는 무료로 가능합니다.

??전세자금대출은 불가합니다.

??대로변 바로 뒤에 있어서 접근성이 좋습니다.

??한성대입구역 7번 출구까지 도보 6분.
??성신여대입구역 4번 출구까지 도보 8분.
??삼선교.한성대학교 버스정거장 도보2분.",5000,60,5,26.5,옥탑방,5,1,SW,즉시 입주 가능 (현 입주자와 조율),TRUE,주차 가능,서울시 성북구 동소문동4가,성북구 동소문동4가 103-19,37.59101099,127.0101881,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 침대, 옷장, 신발장, 싱크대",open,0,20081230,2025/03/20 14:28,근린생활시설 ,523,7,20,17,한성대입구역
44224616,월세,원룸,오픈형원룸,"성신여대입구 5분,  넓고 밝은 원룸","*** 성신여대입구 5분 , 넓고 밝은 원룸 ***

      서경대, 성균관대, 국민대, 상명대  

1. 성신여대입구 5분, 버스정류장 1분
2. 붙박이장이 있는원룸으로 수납공간 용이합니다.
3. 넓고 밝은 원룸 입니다.
4. 근거리에 다양한 버스노선, 전철 노선으로 편리합니다.
5. 직장인, 학생 1인거주중입니다.",1000,55,6,20,2,4,1,SW,즉시 입주 가능,FALSE,주차 불가능,서울시 성북구 동선동5가,성북구 동선동5가 147-15,37.5969584,127.0154533,"에어컨, 냉장고, 세탁기, 인덕션, 옷장",open,0,20081002,2025/03/20 14:45,단독주택,545,8,23,20,성신여대입구역
44224624,월세,원룸,오픈형원룸,"성신여대입구 3분, 위치좋은 깨끗한원룸","**성신여대입구역 3분거리 깨끗하고 위치좋은원룸**

1. 성신여대입구역 7번출구 도보 3분거리 원룸입니다.
2. 다양한 버스노선 정류장 도보1분거리 입니다.
3. 교통편이 좋아서  학생, 직장인분들 거주하기에 편리합니다.
4. 근거리에 편의시설이 많아 편리합니다. 
5. 깨끗한 원룸 찾으시는분 추천.
6. 일반원룸보다  넓습니다
7. 사진은  같은구조  다른호실입니다.
 
* 건축물대장상 주차가 옥외2대, 옥내2대 이나, 현재 호실은 주차가 불가능합니다.",1000,48,7,16.53,3,6,1,SE,즉시 입주 가능,FALSE,주차 불가능,서울시 성북구 동선동4가,성북구 동선동4가 165,37.5948301,127.0178733,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 신발장, 싱크대",open,0,20090210,2025/03/20 14:46,제2종근린생활시설,339,5,20,17,성신여대입구역
44224639,월세,원룸,오픈형원룸,"성신여대입구역 3분, 좋은위치 원룸","***성신여대입구역 좋은위치 밝은 고층원룸 ***
           
1. 성신여대입구역 3분, 버스정류장2분
2. 고층매물로 밝은 원룸입니다.
3. 사진은 같은구조 다른호실입니다.
4. 다양한 버스노선으로  학생, 직장인들 거주하기에 편리합니다.
5. 근거리에 편의시설이 다양하여,  생활하기에 좋습니다.",2000,40,7,16.53,3,6,1,NW,즉시 입주 가능,TRUE,주차 불가능,서울시 성북구 동선동4가,성북구 동선동4가 165,37.5948301,127.0178733,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 싱크대",open,0,20090210,2025/03/20 14:47,근린생활시설,339,5,20,17,성신여대입구역
44224646,월세,원룸,오픈형원룸,"성신여대입구 5분, 넓고 밝은 원룸","***  성신여대입구역 도보 5분거리 원룸 *** 
       
   
1. 성신여대입구역 5분 , 버스정류장 1분거리
2. 근거리에 다양한 편의시설이 있어서 생활하기 편리합니다.
3. 큰길가에 가까워 귀가길도 편리합니다.
4. 사진은 다른호실 입니다.

 **건축물대장상 주차는 9대 이지만, 현재 이호실은 주차불가 입니다**",1000,50,6,18,4,4,1,S,즉시 입주 가능,FALSE,주차 불가능,서울시 성북구 동선동5가,성북구 동선동5가 147-15,37.5969584,127.0154533,"에어컨, 냉장고, 세탁기, 가스레인지, 신발장, 싱크대",open,0,20081002,2025/03/20 14:46,단독주택,545,8,23,20,성신여대입구역
44224862,전세,원룸,분리형원룸,"보증보험전액가입,사당역역세권,컨디션깔끔한 분리형 원룸","?? 매물특징, 매물정보 ??

? 사당역에서 손에꼽는 보증보험 전액가입 되는 풀옵션 원룸입니다.

? 청년버팀목 전세자금대출,일반전세자금대출 가능합니다.

? 확정일자, 전입신고 가능합니다.

? 에어컨, 옷장, 세탁기, 싱크대, 냉장고 등 풀옵션 입니다.

?CCTV와 현관보안 잘 되어 있습니다

?즉시입주 빠른입주 가능하며 입주일정 협의 가능합니다.",12000,0,20,19,2,3,1,E,2025. 04. 21 이후 입주 가능,FALSE,주차 불가능,서울시 관악구 남현동,관악구 남현동 1069-38,37.47530117,126.9746868,"에어컨, 냉장고, 세탁기, 인덕션, 책상, 침대, 옷장, 신발장, 싱크대",open,0,20190115,2025/03/20 14:56,단독주택,742,11,37,34,사당역
44224916,월세,원룸,오픈형원룸,"무융자 대출0 풀옵션 컨디션,채광S급 역세권 금액대비 큰방","※ 구조 및 특징 ※

보기드문 무융자 매물입니다!

내방역 도보 4분이내 초역세권(이수역, 내방역 4/7호선)
깔끔한 화이트톤 인테리어
빌트인 옵션이 깔끔하게 들어가 있어 공간활용성 우수
가격대비 평수가 커서 짐 많은 분들 걱정 NO!
현관도어락, 공동현관, 인터폰, CCTV 설치
채광이 좋아서 밝고 환기 잘되는 방
풀옵션 구비! 
월 주차 10만원에 가능합니다.
조용한 주택가! 안전한 위치!


※ 교통 및 주거환경 ※

내방역, 이수역 역세권(4,7호선)
각종 편의시설이 가깝게 배치되어있어 도보로 편하게 이용가능합니다
(영화관, 마트, 시장, 편의점, 세탁소 등)
대학병원 및 의료시설이 가까워 응급상황시 걱정 안하셔도 됩니다
조용한 주택가라 잠귀 밝으신 분들께 추천드립니다
강남구, 용산구, 구로구, 경기도 출퇴근 하시는분들 교통편이 많습니다!",5000,69,13,28.41,3,5,1,SW,2025. 05. 12 이후 입주 가능,FALSE,주차 가능,서울시 서초구 방배동,서초구 방배동 855-36,37.48814912,126.9908107,,open,0,2015-08-17,2025/03/20 14:59,공동주택,1061,16,40,37,총신대입구(이수)역
44224959,월세,원룸,오픈형원룸,전입O 컨디션좋은 산축 안국역3분거리 종로3가역5분거리,"보증금1,000만원/월75만원으로도 가능합니다
이 매물의 위치는
종로3가역 4번 출구(1,3,5호선 환승역)에서 익선동 카페거리를 지나 도보로 약5분거리, 
안국역(3호선 )4번 출구에서는 덕성여대 종로캠퍼스 담벼락을 따라 도보로 약3분거리입니다

주거환경은 창경궁 인사동 경복궁 등 문화탐방을 할 수 있는 곳이고, 
익선동 카페거리 낙원상가 인사동거리 등 먹거리가 풍부한 곳입니다.

또한 이곳 원룸은 다른 곳에 비해 차임도 착한가격이고, 
젊은이들이 많이 모이는 한옥거리가 있으며, 
동네는 도심속 기존주택촌으로 원래 조용해서 주거생활 적합도가 높고 환경도 최고입니다.
그래서 학생 시험준비생 회사원 등 다수가 매우매우 편안히 거주하고 있는 곳이랍니다~^^

* 풀옵션으로 몸만 들어오시면 됩니다. 집상태 깨끗합니다.
* 건물외부 내부에 CCTV가 설치되었습니다.
* 인근에 편의점 등이 있습니다.",2000,70,5,22,3,5,1,E,2025. 04. 05 이후 입주 가능,TRUE,주차 불가능,서울시 종로구 경운동,종로구 경운동 1-1,37.57530374,126.9883051,"에어컨, 냉장고, 세탁기, 인덕션, 전자레인지, 침대, 신발장, 싱크대",open,0,2020.03.26,2025/03/20 15:03,다중생활시설,424,6,13,10,안국역
44224964,월세,오피스텔,분리형원룸,"사이즈 좋은 1.5룸
빠른입주가능 풀옵션 스타일러까지","○ 안전한 계약을 위해 등기,건대장 필수 ○
○ 전세대출,매매대출 미발생 반환 특약 ○

  ───────▣ 매물정보 ▣───────

! 조망좋은 1.5룸 복층 매물입니다.
! 전입안되는 조건! 개인매물 사업자도가능! 부가세별도매물

▶입지 조건
-.이화사거리 바로 앞
-.서울대학교병원,성균관대학교 글로벌센터,홍익대학교 대학로캠퍼스 도보10분내
-.1호선 종로5가역,4호선 혜화역,동대문역 도보10분내

▶구조
-.일반층+복층+분리형샤워부스+풀옵션
-.2면 창호 평면으로 일조 및 조망권 우수
-.옵션: 홈AI서비스,빌트인냉장고,세탁기,건조기,2구쿡탑,천정형 에어컨,스타일러(5호),붙박이장,신발장,샤워부스
- 기계식 주차 가능(SUV/RV 가능)",1000,160,12,24.96,2,11,1,E,즉시 입주 가능,TRUE,주차 가능,서울특별시 종로구 충신동,종로구 충신동 83,37.57541294,127.0031793,"에어컨, 냉장고, 세탁기, 인덕션, 옷장, 신발장, 싱크대",open,0,2023-06-14,2025/03/20 15:06,오피스텔,826,10,18,15,동대문역
