매물ID,거래유형,방종류,룸타입,제목,설명,보증금(만원),월세(만원),관리비(만원),전용면적(m²),층수,총층수,욕실수,방향,입주가능일,승강기,주차여부,주소(법정동),지번주소,위도,경도,옵션,상태,조회수,등록일,수정일,건물유형,역까지_도보거리_m,역까지_도보시간_분,매물부터_동입1출_시간_분,매물부터_충무로6출_시간_분,가장가까운역
44178574,월세,오피스텔,복층형원룸,I 단기임대 I 공원뷰 I 실제집사진 I," 쌍용더플래티넘서울역 최다보유 부동산 

동향 공원뷰 

 문의 주시면 영상 보내드려요 

 매물 특징 

 기본옵션 
 주거가능 전입안됨
 복층의 프리미엄 호수
 모든 협의 가능

 매물 정보 

세대수576실
층       지하7층 지상22층
구  조 전세대 원룸형 복층 4세대제외
교  통 14공항철도경의중앙선 서울역 도보6분  25호선 충정로역 도보4분
면  적 전용 53119
주  차 295대 자주식

 매물 문의 

파크부동산 
대표  이병택
문의  01050686333",200,135,120,1725,2,22,1,E,즉시 입주 가능,True,주차 가능,서울특별시 중구 중림동,중구 중림동 363,3756001583,1269685902,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230712,20250317 1122,오피스텔,8980,12,21,18,서울역
44178960,월세,오피스텔,분리형원룸,15룸 버팀목 보증보험 빠른입주 풀옵션 오피스텔,"자주식 주차 가능한 15룸 풀옵션 오피스텔

임 대 조 건
 보증금  2억  월세  90만원
 관리비  약 15만원관리단 규약에 따름
 입주  빠른입주 협의
 버팀목대출 가능
 보증보험 가입 가능


매 물 특 징
 각종 대출과 보증보험 모두 가능한 매우 안전한 오피스텔
 개방감 좋은 26m의 높은 층고와 최고급 2중창과 마감재 
 세탁기 냉장고 에어컨 공기순환기 인덕션 등 풀옵션
 자주식 주차 178대 기계식 주차 145대 가능
 575세대의 대단지 오피스텔로 상가 공원 스카이브릿지 피트니스센터 커뮤니티 시설 등 인프라 최상
 신설동역1호선 2호선 우이신설선 도보 2분
 편의점 대형마트 카페 맛집 빨래방등 생활편의시설 다수",20000,90,150,3649,9,21,1,W,즉시 입주 가능,True,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 1425,3757290577,1270221555,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20220704,20250317 1229,오피스텔,nan,9,21,25,동묘앞역
44179029,월세,원룸,오픈형원룸,수유역 도보 3분  가성비 좋은 원룸,"즉시 입주 가능
보증금 조정 가능합니다
수유역 도보 3분주변 편의 시설 많음
채광 좋음
관리비에 수도요금 포함",300,40,50,1653,2,3,1,E,즉시 입주 가능,False,주차 불가능,서울시 강북구 번동,강북구 번동 41557,3763685162,1270282024,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20160622,20250317 1135,단독주택,3240,4,28,25,수유역
44179084,월세,원룸,오픈형원룸,VVV 대출가능ㅣ2층높이ㅣ7평ㅣ풀옵션ㅣ남향ㅣ깔끔원룸," 매물소개 

 보문역 3분  버스정류장 3분

 7평의 넓은 방 크기에 화이트 톤 깔끔한 인테리어까지

 남향의 창으로 채광환기가 좋습니다

 붙박이장 등 풀옵션 완비되어 편리합니다

 전세자금대출보증보험전입신고확정일자 모두 가능 안전한 매물입니다

 좋은 집은 금방 나가니 서둘러 선점하세요",8000,5,60,2314,1,3,1,S,즉시 입주 가능,False,주차 가능,서울시 성북구 보문동2가,성북구 보문동2가 565,3758632302,127017245,에어컨 냉장고 세탁기 가스레인지 책상 책장 침대 옷장 신발장 싱크대,open,0,19961211,20250317 1137,다가구주택,9160,13,28,25,성신여대입구역
44179193,전세,원룸,분리형원룸,버팀목중기청 가능 즉시입주 가능 풀옵션 사당동 역세권,"범 고 래 공 인 중 개 사 사 무 소

매물 한줄평  버팀목중기청 가능 즉시입주 가능 풀옵션 사당동 역세권

전세대출 가능

즉시입주 풀옵션

사당 이수 남성 트리플역세권

보시는 매물 이외에도 다수의 매물을

보유하고있습니다",10000,0,90,190,2,3,1,SW,즉시 입주 가능,False,주차 가능,서울시 동작구 사당동,동작구 사당동 102233,3748102156,1269776874,에어컨 냉장고 세탁기 인덕션 전자레인지 옷장 신발장 싱크대,open,0,20160427,20250317 1141,단독주택,8430,11,35,32,총신대입구이수역
44179822,월세,오피스텔,분리형원룸,원룸분리형 오피스텔,"르메이에르 22B형 오피스텔입니다
실평수는 135평으로 공간은 넉넉하고
방1개 거실 분리형구조로 주거로 거주하시는분에게 인기 많은평형입니다

르메이에르건물은 지하2층지상5층이 상가로 되어있고
헬스장 세탁소 식당 병원진료과목다양 편의점 커피숍 올리브영등등
건물내에서 모든것을 해결할수 있을정도로 상가가 잘되어있어
입주하시는분들이 편리해 하십니다

임차인이 사업자만 가능하고
부가세10별도세금계산서발행입니다",2000,130,154,446281,13,20,1,SE,2025 04 28 이후 입주 가능,True,주차 가능,서울특별시 종로구 종로1가,종로구 종로1가 24,375707505,1269798859,에어컨 냉장고 세탁기 가스레인지 옷장 신발장 싱크대,open,0,2007년 9월,20250317 1203,오피스텔,10830,14,21,18,안국역
44179882,월세,오피스텔,투룸,투룸 거실별도 주방별도넓음 복층 전입안됨 업무용," 위치수유역 도보 3분 대로변 오피스텔 건물  보증보험 100 C타입 
			
 구조2룸 복층 공간이 개방감 있게 잘 나왔으며 넓은 주방과  집안 분위기가 우아합니다 		
			
 옵션 에어컨 냉장고세탁기스타일러 공기 순환기인덕션			
			
 편의시설  은행극장병원체육관맛집등등 도보 3분안에 이용가능			
			
 교통 수유역도보3분 버스정거장 도보3분 거리			
			
 교육시설 성신여대덕성여대한신대고려대국민대 교통좋음			
			
 교통이 좋고 대로변 건물로 매매전세월세 물건 다량보유			
			
 관리비는  예정가를 올렸으며  정해지면 다시 수정하겠어요			
			
 관리비 외 인터넷수도도시가스전기요금 별도	

보증금 조절 가능합니다		
			
 물건 다량보유  비슷한 물건도 함께 보여드리겠습니다",1000,140,125,390,11,17,1,NW,즉시 입주 가능,True,주차 가능,서울특별시 강북구 수유동,강북구 수유동 452,3763566546,1270228442,에어컨 냉장고 세탁기 가스레인지 인덕션 전자레인지 옷장 신발장 싱크대,open,0,20231031,20250323 1844,오피스텔,4080,6,30,27,수유역
44180157,월세,오피스텔,투룸,2룸전입신고O신축급풀옵션수유역7분층수굿즉시입주,"넓은 2룸 거실 욕실로 공간 활용
전입신고 가능하며 신축급으로 깔끔
풀옵션으로 건조기도 있어요
수유역 도보7분 거리 버스정류장 5분
층수가 좋아 채광 좋고 개방감 굿
책임보험 가입으로 안전거래",3000,145,90,2705,고,15,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 강북구 미아동,강북구 미아동 16026,3763339294,1270240176,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20221214,20250319 1036,공동주택,8430,11,33,30,미아역
44180172,월세,원룸,분리형원룸,사당역 이수역 더블역세권 신축 풀옵션 단독테라스," 사당역 이수역 도보5분이내

신축 풀옵션 분리형원룸

단독테라스  주차 반려동물협의",5000,140,80,2972,4,5,1,NW,즉시 입주 가능,True,주차 불가능,서울시 서초구 방배동,서초구 방배동 43722,3748225141,1269835354,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20210820,20250317 1214,공동주택,6510,11,35,32,총신대입구이수역
44180188,월세,오피스텔,오픈형원룸,HF대출 보증보험가능 청계천뷰 정남향 풀옵션 오피스텡,"버팀목HF 대출가능한 정남향 오피스텔


임 대 조 건
 보증금  17억  10만원
 관리비  약 85만원인터넷TV 포함
 버팀목 HF 대출 가능허그 불가
 허그보증보험 가능
 입주  5월 1일 이후 협의 가능


매 물 특 징
 채광 좋은 남향 청계천뷰
 하이라이트 에어컨 세탁기 냉장고 스타일러 등 풀옵션
 신설동역 우이신설역 도보 5분거리
 청계천과 성북천 산책로 이용 가능
 편의점 대형마트 카페 맛집 빨래방등 생활편의시설 다수",17000,10,80,1796,2,18,1,S,2025 05 01 이후 입주 가능,True,주차 가능,서울특별시 동대문구 신설동,동대문구 신설동 1002,3757135885,1270261214,에어컨 냉장고 세탁기 인덕션 책상 옷장 신발장 싱크대,open,0,20210803,20250326 1220,오피스텔,nan,15,28,26,동묘앞역
44180195,전세,오피스텔,분리형원룸,516 HF가능HUG불가 보증보험 임대인가입,"HF대출만 가능
HUG버팀목 불가
임대인이 가입하는 보증보험만 가능 임대보증금보증
임차인이 가입하는 보증보험은 불가 전세보증금반환보증
두 가지는 효력이 같으나 가입주체가 다릅니다
임대인이 주택임대사업자이십니다 보증보험 의무가입

 5층이상은 용도가 주택이기 때문에
건축물대장상 1882제곱미터라고 하더라도
12평이  더 크다고 보셔야 합니다

같은 타입 오피스텔로 보면 2509제곱미터이니
그것과 완전 같은 면적으로 보셔야 맞습니다

동묘앞역 초역세권 인데도
한블럭 안쪽이라 더 조용합니다

장터 안열리는 깨끗한 블럭
주민센터 인근이라 편의성 업
심지어 가장 가까운지하철 출구에는
에스컬레이터도 있어요

친절하게 안내하겠습니다 감사합니다",21000,0,100,1882,5,8,1,S,2025 05 16 이후 입주 가능,True,주차 가능,서울특별시 종로구 창신동,종로구 창신동 3021,3757301059,1270144154,에어컨 냉장고 세탁기 인덕션 책상 책장 옷장 신발장 싱크대,open,0,20200422,20250317 1216,다세대주택,4710,6,14,11,동대문역
44180513,전세,오피스텔,분리형원룸,보증보험okㄴ우평전문ㄱ 2룸  동묘앞16호선 최 저가보장,"버팀목대출등 보증보험 필수가입조건
최저가보장

분리형구조 및 슬라이딩도어로 공간배치 활용성		
16호선 더블역세권 동묘앞역5번출구		
지하3층지상18층총176세대주차가능기계식타워식		
편리한 FULL 빌트인 구성		
시스템 에어컨건조기겸용 드럼세탁기LG빌트인냉장고비데전기쿡탑샤워부스인덕션레인지드레스룸등등		
지역설비를 활용한 냉난방시스템으로 실내 전기에너지 소모량 저감		
각세대별 공기순환 설비하여 미세먼지 저감 및 쾌적한 실내공간 조성		
풀옵션분리형투룸드레스룸 전용면적 약85평",28000,0,150,290,12,18,1,E,2025 06 19 이후 입주 가능,True,주차 가능,서울특별시 종로구 숭인동,종로구 숭인동 31317,3757206109,1270160074,에어컨 냉장고 세탁기 인덕션 책장 옷장 신발장 싱크대,open,0,20220404,20250317 1229,오피스텔,7030,9,17,14,동대문역
44180991,월세,오피스텔,오픈형원룸,전입됨외국인됨종로5가역7종각성대서울대학교병원 광화문,스타일러 건조기능드럼세탁기 종로5가역4분 4호선동대문역4분 서울대학교병원 성균관대학교 위너스학원 밀리오레 동대문종합시장 삼양사 종각 종로3가 광화문 을지로 대학로가 가깝습니다 주변이 쾌적하고 조용하여  최고입니다주차시주차비5만원인터넷케이블TV가입되어있음 사용시 사용료임차인부담,2500,80,110,1757,4,11,1,NE,즉시 입주 가능,True,주차 가능,서울특별시 종로구 효제동,종로구 효제동 167,3757252574,1270045008,에어컨 냉장고 세탁기 인덕션 전자레인지 침대 옷장 신발장 싱크대,open,0,20201117,20250317 1250,오피스텔,5850,8,16,13,동대문역
44180998,월세,원룸,오픈형원룸,쌍문역 8분 깔끔하고 채광좋은 풀옵션 원룸," 매물설명

 쌍문역 도보8분거리
 채광 좋은 2층 풀옵션 원룸
 관리잘되어 깨끗한 컨디션
 주차불가
 시세대비 저렴하게 나온 알찬 매물입니다
 큰 창문있어 개방감있어 답답함 없어요",300,30,50,1652,1,3,1,SW,즉시 입주 가능,False,주차 불가능,서울시 도봉구 쌍문동,도봉구 쌍문동 81208,3765298481,1270364626,에어컨 냉장고 세탁기 가스레인지 전자레인지 신발장 싱크대,open,0,20100512,20250317 1250,단독주택,6100,8,34,32,쌍문역
44181074,월세,오피스텔,투룸,첫입주전입됨외국인됨투룸거실종로5가역7분광화문서울대,첫입주투룸 거실 전입신고됨신축 풀오션종로5가역7분거리 동대문역9분거리 광화문종각서울대병원신축 풀옵션 저렴하게 임대합니다,1000,140,110,3329,저,16,1,SW,즉시 입주 가능,True,주차 가능,서울특별시 종로구 효제동,종로구 효제동 1262,3757372481,1270038568,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,2021826,20250318 1142,도시형생활주택,6480,9,17,14,동대문역
44181106,월세,오피스텔,분리형원룸,전입됨외국인됨거실1방1개신축 종로5가역5분 대로변,"거실1개 방1개 신축첫입주 대로변  종로5가역5분거리 버스정류장2분 서울대병원 광화문 동대문종합시장 시청 종각 을지로  출퇴근 용이합니다
전입됨사업자등록됨",1000,120,110,290,10,16,1,E,즉시 입주 가능,True,주차 가능,서울특별시 종로구 효제동,종로구 효제동 1262,3757372481,1270038568,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,2021826,20250317 1254,오피스텔,6480,9,17,14,동대문역
44181119,월세,오피스텔,오픈형원룸,전입됨외국인됨종로5가역4분 종각 광화문시청동대문,"전입됨풀옵션 종로5가역4분 서스정류장2분 서울대병원 성대 광화문 종각 을지로 출퇴근용이합니다
",1000,85,85,1983,3,9,1,N,2025 04 03 이후 입주 가능,True,주차 가능,서울특별시 종로구 효제동,종로구 효제동 1931,375717927,12700412,에어컨 냉장고 세탁기 인덕션 침대 옷장 신발장 싱크대,open,0,2019523,20250317 1255,오피스텔,5800,8,16,13,동대문역
44181478,월세,원룸,분리형원룸,실평20평   초역세권 4월부터 정상방문,"더블역세권으로 동묘역 1호선 6호선
동대문역 1호선 4호선   도보 3분이내 가능
도보 1분거리 버스정류장 
교통으로는 사통팔달
마트  도보1분거리  
도보5분거리내  다이소 휘트니스 병원 마트등
종로 구민회관이 있어  보건소등
수영 다양한 문화센터 이용 가능",3000,115,00,4271,4,4,1,S,2025 05 20 이후 입주 가능,False,주차 불가능,서울시 종로구 창신동,종로구 창신동 1976,3757294953,1270134042,에어컨 냉장고 세탁기 가스레인지 옷장 신발장 싱크대,open,0,20010704,20250322 1120,다가구,4140,5,13,10,동대문역
44181528,월세,원룸,오픈형원룸,사당역 초역세권대로변가까운 신축급 화이트톤,"위치

사당역24호선 역세권 및 각종 버스노선 이용 가능

기본옵션 

에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대 등 풀옵션 

구조특징
화이트톤 채광 정말 좋아요
건물주님이 인테리어에 신경을 많이 쓰셨어요 방보러오셔도 후회안합니다 
총 주차대수 2대이며 현재는 주차불가입니다

방범시설 

도어락현관도어락CCTV 설치완료 

보증금 

보증금월세 조정가능해요 보증금이 낮은 경우에는 월세 조금 조절가능할듯 합니다

총 주차 대수 2대  현재 주차 불가",5000,25,90,1983,2,3,1,SW,즉시 입주 가능 계약일 이후 2주,False,주차 가능,서울시 관악구 남현동,관악구 남현동 105711,3747613197,126976786,에어컨 냉장고 세탁기 인덕션 전자레인지 책장 옷장 신발장 싱크대,open,0,20200713,20250324 1039,단독주택,5050,8,34,31,사당역
44181540,전세,원룸,분리형원룸,대출ok보증금조정ok 채광 끝내주는 트리플 역세권 클릭," 직접 답사하여 촬영한 100 실매물 

  신축 전문  

 보증금 조정가능 
 신축급 컨디션 
 채광 Good 
 사당역 완전 역세권  

 보증금  월세 조정 가능 
 전세  반전세 가능
 보증금과 월세는 조정 가능하며 금액을 최대한 협의해 드립니다

 위치 및 교통 
 사당역 초 역세권 

 편의시설 
 홈플러스사당점 시장 편의점 세탁방 등 편의시설 多
 병원 약국 은행 도보 이용 가능

  보안   
 건물 내부외부 CCTV 작동중
 현관방 전자도어락 설치됨

총 주차대수 5대  현재 주차불가

 신축급 가성비 좋은매물 찾는분  

 허위매물은 절대 취급하지 않습니다 ",11000,0,80,1983,3,4,1,W,즉시 입주 가능 계약일 이후 2주,True,주차 가능,서울시 동작구 사당동,동작구 사당동 102413,374797333,1269772281,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230131,20250324 1038,단독주택,7380,11,37,34,사당역
44181550,월세,원룸,분리형원룸,사당이수 분리형 깔끔한 풀옵션 채광 좋은 집,"보증금 조정 가능 
 보증금 및 월세 조정 가능

 위치 및 교통 
 사당이수역 역세권 위치 

 보안 
 건물 내부  외부 CCTV 작동
 현관방 전자도어락 설치

 직접 답사하여 촬영한 100 실매물입니다
 분리형 깔끔한 채광 끝내주는 집 이집입니다

총 주차대수 5대  현재 주차불가",1000,45,90,1983,3,4,1,W,즉시 입주 가능 계약일 이후 2주,True,주차 가능,서울시 동작구 사당동,동작구 사당동 102413,374797333,1269772281,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230131,20250324 1038,단독주택,7380,11,37,34,사당역
44181670,전세,오피스텔,복층형원룸,철저한권리분석V중기청hf버팀목대출보증보험가입,"매물 소개 

 위치  불광역 도보1분이내 역세권 버스정류장 도보2분

 구조  복층구조1룸화장실복층 복층 층고가 160cm 오피스텔 개방감 good

 시설  시스템에어컨 공기순환기 세탁기건조기식탁 붙박이장 인덕션 전자레인지 풀옵션
 
 중기청 버팀목 HF전세대출 모든 전세대출 가능

관리비 7만원 인터넷tv포함

2020년식 신축급 오피스텔 빠른 입주가능 주차가능 엘리베이터 있음

 직장인 신혼부부 강추 CCTV 현관보안 등

 큰대로변 내 위치하여 안전하고 편안한 출퇴근길

  화이트톤 인테리어  다양한 수납공간

  전면 통창으로 채광 및 개방감 굿

  주변환경  대조시장 NC백화점 CGV 이마트 등 있음

 기타
 청년버팀목 전세대출 가능
 HUG HF 보증보험가능 1721",17500,0,70,1699,2,15,1,NE,즉시 입주 가능,True,주차 가능,서울특별시 은평구 대조동,은평구 대조동 15127,3760863761,1269302322,에어컨 냉장고 세탁기 인덕션 전자레인지 책상 옷장 신발장 싱크대,open,0,20200610,20250317 1319,오피스텔,3370,5,25,22,불광역
44181738,월세,오피스텔,투룸,대로변건물풀옵션즉시입주가능,"매물 기본 설명 

 확정일자 및 전입신고 가능합니다  
 빠른입주가능


내외부 컨디션

 방2거실겸주방화장실1
 엘리베이터 있는 건물입니다   
 옵션 에어컨 세탁기 냉장고 하이라이트 신발장  비데


교통 및 입지 조건 

 종로5가역 근처에 지어진 물건 입니다 
 지하철까지 도보5분 버스정류장 5분 
 지하철역과 대로변이 인접해 생활하기 좋습니다",1000,150,120,2633,13,15,1,W,즉시 입주 가능,True,주차 가능,서울특별시 종로구 효제동,종로구 효제동 1262,3757372481,1270038568,에어컨 냉장고 세탁기 인덕션 신발장 싱크대,open,0,20210826,20250317 1323,공동주택아파트,6480,9,17,14,동대문역
44181904,전세,오피스텔,투룸,신혼부부대출 허그 버팀목보증 보험 가입27000만6만,"  공제2억보장 

 뷰가  좋은층 최고좋은 뷰 입니다 

 아주 이쁘고 안락하고 좋은집 살아보고 싶은 집

 수유역 최고 최고 인기좋은 매물

 단지형  본층 투룸더블복층 화장실 2개

 아파트 구조로  쓰리베이구조 입니다

 옵션  상성비스코프 냉장고 광파오븐렌지 빌트윈 오븐렌지붙박이장빌트윈에어컨 공기청정기 전열교환기 

 교통 수유역 4호선 도보3분 역세권입니다 화계역 도보6분 수유역 버스정거장 도보3분

 창동 아레나 공연장 개발중 창동 GTX 개발중 

 창동역 2정거장

 젊은수요층에 맞추어서  설계했어요

 브랜드 풀옵션 풀가전 고객님의 성향에 맞추어서 설계 했어요

 신혼부부 거주 하기 좋아요

 타 단지 물건도함께 보여드립니다

 삼보부동산  위치 투웨니 퍼스트 바로옆건물  삼보힐오피스텔 1층에 있어요

 강북구 덕릉로 93",27000,0,80,2922,11,19,2,SE,2025 05 07 이후 입주 가능,True,주차 가능,서울특별시 강북구 번동,강북구 번동 4493,376351029,127024094,에어컨 냉장고 세탁기 가스레인지 인덕션 옷장 신발장 싱크대,open,0,20221115,20250317 1331,오피스텔,4450,6,30,27,수유역
44181909,월세,원룸,오픈형원룸,저렴한월세 전세가능 역세권 1년계약가능,"저렴한 월세

1년계약가능

역세권4호선 숙대입구역

편의점 식당 병원 등 바로 있어요",1000,30,50,1653,1,1,1,E,즉시 입주 가능,False,주차 불가능,서울시 용산구 청파동3가,nan,3754425961,1269695833,세탁기 가스레인지 싱크대,open,0,19350515,20250319 1050,단독주택,2670,4,15,12,숙대입구역
44182053,월세,원룸,오픈형원룸,신축 전입O 안국역4분거리 종로3가역5분거리,"핫한 익선동 낙원동 경운동 운니동에 위치한 원룸을 모두 취급하고 있습니다
이 매물은 신축이고 보증금이 저렴합니다
위치는
종로3가역5번 출구135호선 환승역에서 낙원떡집을 지나 도보로 약45분거리 
안국역3호선4번 출구에서는 덕성여대 종로캠퍼스 지나 도보로 약4분거리입니다

주거환경은 창경궁 인사동 경복궁 등 문화탐방을 할 수 있는 곳이고 
익선동 카페거리 낙원상가 인사동거리 등 먹거리가 풍부한 곳입니다

또한 이곳 원룸은 다른 곳에 비해 차임도 착한가격이고 
젊은이들이 많이 모이는 한옥거리가 있으며 
동네는 도심속 기존주택촌으로 원래 조용해서 주거생활 적합도가 높고 환경도 최고입니다
그래서 학생 시험준비생 회사원 등 다수가 매우매우 편안히 거주하고 있는 곳이랍니다

 풀옵션으로 몸만 들어오시면 됩니다 집상태 깨끗합니다
 건물외부 내부에 CCTV가 설치되었습니다
 인근에 편의점 등이 있습니다",3000,85,100,2314,3,5,1,N,즉시 입주 가능,True,주차 불가능,서울시 종로구 낙원동,종로구 낙원동 15,3757429792,1269879321,에어컨 냉장고 세탁기 인덕션 전자레인지 침대 신발장 싱크대,open,0,20210901,20250320 1503,근린생활시설,4240,6,13,10,안국역
44182074,월세,원룸,분리형원룸,고대5분넓고깔끔분리형전입가능," 고대 이공대 5분 소요되는 위치 좋은 원룸입니다 

 길이 넓어 안전하고 이면도로라 조용해요 

10평정도 넓은 크기의 분리형 구조 원룸이구요 

 다 갖춰진 풀옵션 원룸이에요 

 옵션 모두 깔끔해요 

 전입 가능한 건물입니다 

 입주 날짜 4월말 이후 협의입니다 

덕분입니다 감사합니다 ",3000,90,70,330,4,4,1,W,2025 04 30 이후 입주 가능 조정 가능,False,주차 불가능,서울시 동대문구 용두동,동대문구 용두동 72917,375814408,1270284759,에어컨 냉장고 세탁기 인덕션 전자레인지 책상 침대 옷장 신발장 싱크대,open,0,19981010,20250324 1253,단독주택,nan,16,안암역,30,보문역
44182153,월세,원룸,분리형원룸,고대이공대5분깔끔분리형전입가능," 고대 이공대 5분 소요되는 위치 좋은 원룸입니다 

 길이 넓어 안전하고 이면도로라 조용해요 

10평정도 넓은 크기의 분리형 구조 원룸이구요 

 다 갖춰진 풀옵션 원룸이에요 

 옵션 모두 깔끔해요 

 전입 가능한 건물입니다 

 입주 날짜 4월말 이후 협의입니다 

덕분입니다 감사합니다 ",3000,90,70,330,4,4,1,W,2025 04 30 이후 입주 가능 조정 가능,False,주차 불가능,서울시 동대문구 용두동,동대문구 용두동 72917,375814408,1270284759,에어컨 냉장고 세탁기 인덕션 전자레인지 책상 침대 옷장 신발장 싱크대,open,0,19981010,20250318 1322,단독주택,nan,16,안암역,30,보문역
44182758,월세,오피스텔,분리형원룸,V버팀목허그대출가능V분리형 풀옵션 역세권 양창," 신축급 풀옵션 오피스텔
 신설동역1호선 2호선 우이경전철 초역세권
 옵션내역  냉장고 세탁기 에어컨 인덕션 티비 스타일러
 양창 분리형구조로 시원한뷰
버팀목허그대출가능

사진은 입주때사진입니다",20000,25,110,250,15,15,1,S,2025 06 30 이후 입주 가능,True,주차 가능,서울특별시 동대문구 신설동,동대문구 신설동 728,375774188,127025468,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,202057,20250317 1410,오피스텔,nan,14,24,25,동묘앞역
44182919,월세,오피스텔,오픈형원룸,즉시입주가능 11평 서향 풀옵션," 세운 푸르지오 헤리시티

전입신고 확정일자 가능

실사용 약 11평 서비스면적 있음
풀옵션 세탁기건조기냉장고에어컨스타일러붙박이옷장

건물 내 헬스장 운영중  지하주차장 유료



 614세대 아파트 321세대 도시형293세대
 지하 9층  지상 26층
 다양한 입주민 편의시설 피트니스클럽주민라운지어린이집 등

 아이보리 컬러와 우드질감의 고급스러운 인테리어",10000,120,150,284,고,26,1,W,즉시 입주 가능,True,주차 가능,서울특별시 중구 인현동2가,중구 인현동2가 1511,37564497,126996615,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230116,20250317 1417,도시형생활주택,5440,8,11,8,충무로역
44183019,월세,오피스텔,오픈형원룸,양창으로 밝은집 즉시입주가능," 세운 푸르지오 헤리시티

전입신고 확정일자 가능

실사용 약 13평
풀옵션 세탁기건조기냉장고에어컨 등

건물 내 헬스장 운영중  지하주차장 유료



 614세대 아파트 321세대 도시형293세대
 지하 9층  지상 26층
 다양한 입주민 편의시설 피트니스클럽주민라운지어린이집 등

 아이보리 컬러와 우드질감의 고급스러운 인테리어",3000,150,150,2945,4,26,1,NE,즉시 입주 가능,True,주차 가능,서울특별시 중구 인현동2가,중구 인현동2가 1511,37564497,126996615,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,20230116,20250317 1422,아파트,5440,8,11,8,충무로역
44183033,월세,오피스텔,오픈형원룸,전입신고및확정일자가능입주일5월막힘없음,"Jmacro 매물정보


임대가격   1천만원월세 90만원

전입신고 및 확정일자 가능

막힘없는 전망 혼자 살기 좋은 크기

 옵션  최신식 무풍 에어컨냉장고세탁기붙박이장인덕션전자레인지 식탁싱크대샤워부스 비데 등 풀옵션

 관리비  약 9만원

 자주식 및 기계식 주차 가능




   제이매크로타워 특징   

 2018년 6월 준공 된 오피스텔입니다

 총 14층 건물로 오피스텔 세대수는 182세대이구요

 지하 1층부터 2층까지는 상가이며 오피스텔은 3층 부터 14층까지에요

 주차는 자주식일부 기계식 주차로 편리합니다

 1층현관보안장치 및 층별 CCTV 설치 보안 굿24시 녹화 중


   교통   

 을지로3가역 명동역 충무로역 종로3가역 모두 도보 이용가능

 1호선2호선3호선4호선 쿼드러플 신축 오피스텔

 급행공항직행광역 간선 지선노선 등 다양한 버스노선 이용가능



   주변편의시설 및 환경   

 남산 산책로 도보 이용가능

 명동관광특구 도보 5분

 주변청계천 수변공원남산골한옥마을명동성당등 쾌적한 힐링라이프

 롯데백화점명보아트홀대한극장백병원 등 시티라이프",1000,90,90,1934,5,14,1,N,2025 05 30 이후 입주 가능,True,주차 가능,서울특별시 중구 저동2가,중구 저동2가 72,3756515884,1269905701,에어컨 냉장고 세탁기 인덕션 옷장 신발장 싱크대,open,0,2018년 06월 19일,20250317 1422,오피스텔,1750,2,6,3,을지로3가역
44183310,월세,원룸,분리형원룸,고대이공대 5분분리형 풀옵션 원룸 1층같은 반지하," 고대 이공대 안암병원 도보 5분
 보문역안암역 도보7분
 분리형 풀옵션 원룸
 1층 같은 반지하 등기상 반지하이나 경사면 주택으로 1층 같아요
 즉시 입주 가능
 약 9평으로 넓은 방입니다",1000,50,30,3323,반지하,2,1,S,즉시 입주 가능,False,주차 불가능,서울시 성북구 안암동2가,성북구 안암동2가 110,3758689303,127024651,에어컨 냉장고 세탁기 인덕션 책상,open,0,19940628,20250317 1435,다가구주택,11950,16,31,28,성신여대입구역
44183624,월세,오피스텔,복층형원룸,단기가능 즉시입주가능 제기동역 앞,"동대문베네스트2차


 구조 및 정보

 22년 2월 준공
 206세대 대단지 오피스텔
 풀옵션  냉장고 세탁기 에어컨 공기청정기 인덕션 신발장 전신거울
 복층구조  분리된 공간으로 활용도 up 
 넉넉한 주차장  지하 5층까지 여유로워요
 높은 층고 채광 좋은 통창으로 개방감 있어요


 장점 및 특징

 대로변위치 층별 공동현관 보안시설 24시간 CCTV와 경비상주
 빌트인 가전제품 완비  
 인프라 good  1분거리 식당 카페 편의점


 위치 및 교통

 1호선 제기동역 도보 1분거리
 근처 버스정류장 3곳
 고려대학교 10분거리",200,105,90,219,14,16,1,N,즉시 입주 가능,True,주차 가능,서울특별시 동대문구 용두동,동대문구 용두동 14431,37578359,127031998,에어컨 냉장고 세탁기 인덕션 책장 신발장 싱크대,open,0,20220125,20250317 1548,오피스텔,nan,14,26,31,안암역
